abs(H),angle(H),W
0.00028888,-92.611,0.0076906
0.00016417,-92.773,0.0077007
3.6595e-05,-92.935,0.0077107
9.1641e-05,-89.955,0.0077208
0.00021831,-90.118,0.0077308
0.00034123,-90.28,0.0077409
0.00045826,-90.442,0.0077509
0.00056739,-90.604,0.007761
0.00066673,-90.766,0.007771
0.00075458,-90.928,0.0077811
0.00082942,-91.09,0.0077911
0.00088996,-91.252,0.0078012
0.00093517,-91.415,0.0078113
0.00096428,-91.577,0.0078213
0.00097679,-91.739,0.0078314
0.00097248,-91.901,0.0078414
0.00095145,-92.063,0.0078515
0.00091407,-92.225,0.0078615
0.00086098,-92.387,0.0078716
0.00079311,-92.549,0.0078816
0.00071162,-92.712,0.0078917
0.00061793,-92.874,0.0079017
0.00051366,-93.036,0.0079118
0.00040059,-93.198,0.0079218
0.00028068,-93.36,0.0079319
0.00015599,-93.522,0.0079419
2.8666e-05,-93.684,0.007952
9.9114e-05,-90.705,0.0079621
0.00022515,-90.867,0.0079721
0.00034729,-91.029,0.0079822
0.00046343,-91.191,0.0079922
0.00057159,-91.353,0.0080023
0.00066992,-91.516,0.0080123
0.00075673,-91.678,0.0080224
0.00083054,-91.84,0.0080324
0.0008901,-92.002,0.0080425
0.00093438,-92.164,0.0080525
0.00096265,-92.326,0.0080626
0.00097441,-92.488,0.0080726
0.00096949,-92.65,0.0080827
0.00094796,-92.813,0.0080927
0.0009102,-92.975,0.0081028
0.00085686,-93.137,0.0081128
0.00078886,-93.299,0.0081229
0.00070737,-93.461,0.008133
0.00061379,-93.623,0.008143
0.00050971,-93.785,0.0081531
0.00039692,-93.947,0.0081631
0.00027735,-94.11,0.0081732
0.00015303,-94.272,0.0081832
2.6101e-05,-94.434,0.0081933
0.00010128,-91.454,0.0082033
0.00022694,-91.616,0.0082134
0.00034874,-91.779,0.0082234
0.0004646,-91.941,0.0082335
0.00057254,-92.103,0.0082435
0.00067074,-92.265,0.0082536
0.00075751,-92.427,0.0082636
0.00083139,-92.589,0.0082737
0.00089111,-92.751,0.0082838
0.00093567,-92.913,0.0082938
0.00096431,-93.076,0.0083039
0.00097654,-93.238,0.0083139
0.00097216,-93.4,0.008324
0.00095125,-93.562,0.008334
0.00091416,-93.724,0.0083441
0.00086153,-93.886,0.0083541
0.00079425,-94.048,0.0083642
0.00071347,-94.21,0.0083742
0.00062056,-94.373,0.0083843
0.0005171,-94.535,0.0083943
0.00040484,-94.697,0.0084044
0.00028569,-94.859,0.0084144
0.00016168,-95.021,0.0084245
3.4905e-05,-95.183,0.0084345
9.2489e-05,-92.204,0.0084446
0.00021834,-92.366,0.0084547
0.00034052,-92.528,0.0084647
0.00045695,-92.69,0.0084748
0.00056568,-92.852,0.0084848
0.00066485,-93.014,0.0084949
0.0007528,-93.177,0.0085049
0.00082804,-93.339,0.008515
0.00088929,-93.501,0.008525
0.00093553,-93.663,0.0085351
