abs(H),angle(H),W
2.0615e+05,-214.23,0.001518
2.1536e+05,-214.63,0.0015205
2.0917e+05,-215.04,0.001523
1.8806e+05,-215.44,0.0015256
1.5353e+05,-215.84,0.0015281
1.0808e+05,-216.24,0.0015306
54953,-216.64,0.0015331
2068.6,-213.9,0.0015356
58929,-214.3,0.0015381
1.116e+05,-214.7,0.0015406
1.5635e+05,-215.11,0.0015432
1.9002e+05,-215.51,0.0015457
2.1025e+05,-215.91,0.0015482
2.1562e+05,-216.31,0.0015507
2.0578e+05,-216.71,0.0015532
1.8144e+05,-217.11,0.0015557
1.4433e+05,-217.51,0.0015582
97079,-217.92,0.0015607
43027,-218.32,0.0015633
14016,-215.58,0.0015658
70036,-215.98,0.0015683
1.211e+05,-216.38,0.0015708
1.6361e+05,-216.78,0.0015733
1.9461e+05,-217.18,0.0015758
2.1193e+05,-217.58,0.0015783
2.1435e+05,-217.99,0.0015808
2.0172e+05,-218.39,0.0015834
1.7494e+05,-218.79,0.0015859
1.3589e+05,-219.19,0.0015884
87303,-219.59,0.0015909
32597,-219.99,0.0015934
24403,-217.25,0.0015959
79708,-217.66,0.0015984
1.2945e+05,-218.06,0.001601
1.7016e+05,-218.46,0.0016035
1.9899e+05,-218.86,0.001606
2.1394e+05,-219.26,0.0016085
2.1396e+05,-219.66,0.001611
1.9906e+05,-220.06,0.0016135
1.7027e+05,-220.47,0.001616
1.2963e+05,-220.87,0.0016185
79948,-221.27,0.0016211
24704,-221.67,0.0016236
32257,-218.93,0.0016261
86968,-219.33,0.0016286
1.3563e+05,-219.73,0.0016311
1.7485e+05,-220.13,0.0016336
2.0191e+05,-220.54,0.0016361
2.1494e+05,-220.94,0.0016387
2.1304e+05,-221.34,0.0016412
1.9636e+05,-221.74,0.0016437
1.6606e+05,-222.14,0.0016462
1.2426e+05,-222.54,0.0016487
73860,-222.95,0.0016512
18368,-223.35,0.0016537
38366,-220.61,0.0016562
92407,-221.01,0.0016588
1.4001e+05,-221.41,0.0016613
1.7789e+05,-221.81,0.0016638
2.0342e+05,-222.21,0.0016663
2.1484e+05,-222.61,0.0016688
2.1138e+05,-223.02,0.0016713
1.9327e+05,-223.42,0.0016738
1.6178e+05,-223.82,0.0016764
1.191e+05,-224.22,0.0016789
68167,-224.62,0.0016814
12517,-225.02,0.0016839
44008,-222.28,0.0016864
97503,-222.68,0.0016889
1.4428e+05,-223.09,0.0016914
1.811e+05,-223.49,0.0016939
2.0543e+05,-223.89,0.0016965
2.1559e+05,-224.29,0.001699
2.1088e+05,-224.69,0.0017015
1.9163e+05,-225.09,0.001704
1.5916e+05,-225.49,0.0017065
1.1571e+05,-225.9,0.001709
64276,-226.3,0.0017115
8401.3,-226.7,0.0017141
48064,-223.96,0.0017166
1.0123e+05,-224.36,0.0017191
1.4743e+05,-224.76,0.0017216
1.8349e+05,-225.16,0.0017241
2.0692e+05,-225.57,0.0017266
2.1611e+05,-225.97,0.0017291
2.1043e+05,-226.37,0.0017316
1.9026e+05,-226.77,0.0017342
1.5701e+05,-227.17,0.0017367
1.1296e+05,-227.57,0.0017392
61148,-227.97,0.0017417
5141.8,-228.38,0.0017442
51201,-225.64,0.0017467
1.04e+05,-226.04,0.0017492
1.4963e+05,-226.44,0.0017518
1.8494e+05,-226.84,0.0017543
2.0752e+05,-227.24,0.0017568
2.1581e+05,-227.64,0.0017593
2.0924e+05,-228.04,0.0017618
1.8829e+05,-228.45,0.0017643
1.5438e+05,-228.85,0.0017668
1.0987e+05,-229.25,0.0017693
57810,-229.65,0.0017719
1787,-230.05,0.0017744
54348,-227.31,0.0017769
1.0674e+05,-227.71,0.0017794
1.5179e+05,-228.12,0.0017819
1.864e+05,-228.52,0.0017844
2.0821e+05,-228.92,0.0017869
2.1572e+05,-229.32,0.0017895
2.0841e+05,-229.72,0.001792
1.868e+05,-230.12,0.0017945
1.5236e+05,-230.52,0.001797
1.0746e+05,-230.93,0.0017995
55174,-231.33,0.001802
910.58,-228.59,0.0018045
56951,-228.99,0.001807
1.0911e+05,-229.39,0.0018096
1.5381e+05,-229.79,0.0018121
1.8799e+05,-230.19,0.0018146
2.0932e+05,-230.59,0.0018171
2.1632e+05,-231,0.0018196
2.0852e+05,-231.4,0.0018221
1.8646e+05,-231.8,0.0018246
1.5163e+05,-232.2,0.0018272
1.0643e+05,-232.6,0.0018297
53936,-233,0.0018322
2244.4,-230.26,0.0018347
58272,-230.67,0.0018372
1.1031e+05,-231.07,0.0018397
1.548e+05,-231.47,0.0018422
1.8869e+05,-231.87,0.0018447
2.0966e+05,-232.27,0.0018473
2.1628e+05,-232.67,0.0018498
2.0809e+05,-233.07,0.0018523
1.8566e+05,-233.48,0.0018548
1.5053e+05,-233.88,0.0018573
1.0509e+05,-234.28,0.0018598
52470,-234.68,0.0018623
3732,-231.94,0.0018648
59666,-232.34,0.0018674
1.115e+05,-232.74,0.0018699
1.5569e+05,-233.14,0.0018724
1.892e+05,-233.55,0.0018749
2.0976e+05,-233.95,0.0018774
2.1595e+05,-234.35,0.0018799
2.0735e+05,-234.75,0.0018824
1.8456e+05,-235.15,0.001885
